xcar,vcar,acar,ttccar,xped,vped,aped,ttcped,roadtype,belief
25.01469549,1.09148,0.19999,22.91814371,10.63567784,1.68589,0.05289,6.308642817,1,0.857142857
24.79174402,1.14245,0.33047,21.70050682,10.30102777,1.69991,0.06122,6.059748908,1,0.5
24.5559873,1.21939,0.45835,20.13792741,9.955902262,1.71312,0.05843,5.811561514,1,0.428571429
24.30228328,1.32173,0.58333,18.38672291,9.615268599,1.72394,0.06284,5.577496084,1,0.428571429
24.02560741,1.44891,0.70513,16.58184939,9.269219903,1.74168,0.05728,5.321999393,1,0.357142857
23.72105992,1.60024,0.82343,14.82343893,8.914354303,1.74857,0.04675,5.098082606,1,0.214285714
23.38272053,1.77416,0.93898,13.17960079,8.568046744,1.75538,0.05803,4.881021057,1,0.142857143
23.00863166,1.96918,1.06234,11.684372,8.218449508,1.77372,0.06498,4.633453707,1,0.142857143
22.59769188,2.19509,1.18866,10.29465392,7.860574845,1.79138,0.04935,4.387999668,1,0.142857143
22.14029994,2.45792,1.26551,9.007738225,7.500547435,1.80482,0.0133,4.155842375,1,0.142857143
21.62538131,2.73805,1.22646,7.898095838,7.134161783,1.80476,-0.03847,3.952969804,1,0.142857143
21.04961847,3.00053,1.03834,7.01530012,6.774331134,1.78884,-0.07729,3.786996676,1,0.142857143
20.41671712,3.19699,0.73501,6.38623115,6.419534879,1.77092,-0.1053,3.624971698,1,0.142857143
19.75899776,3.31617,0.41292,5.958379022,6.063711287,1.74297,-0.12531,3.478953331,1,0.142857143
19.08792556,3.36527,0.12498,5.67203391,5.720768167,1.71209,-0.11788,3.341394533,1,0.142857143
18.4169758,3.36233,-0.11527,5.477444449,5.380203546,1.68738,-0.09607,3.188495505,1,0.142857143
17.75107922,3.32131,-0.33531,5.344601746,5.041528898,1.66254,-0.05388,3.032425625,1,0.285714286
17.09225628,3.23583,-0.55758,5.28218611,4.715402759,1.65307,0.01852,2.852512452,1,0.357142857
16.45298104,3.09861,-0.75652,5.309794081,4.38442654,1.66447,0.09102,2.634127704,1,0.285714286
15.84357386,2.91402,-0.88012,5.43701617,4.05123594,1.69072,0.15551,2.39616018,1,0.214285714
15.28134013,2.70892,-0.87396,5.641119017,3.711681141,1.73591,0.19332,2.138176023,1,0.142857143
14.76128394,2.52089,-0.74414,5.855584314,3.354977686,1.78155,0.19331,1.883179078,1,0.142857143
14.28100424,2.3779,-0.52599,6.005721114,2.993920579,1.81944,0.18597,1.64551762,1,0.142857143
13.82112689,2.29981,-0.30596,6.009682056,2.62614916,1.85969,0.17265,1.412143508,1,0.071428571
13.36585739,2.26426,-0.1412,5.902969354,2.249149004,1.89656,0.14518,1.185909755,1,0
12.91441291,2.2583,-0.03788,5.718643629,1.867383722,1.93017,0.09701,0.967471115,1,0
12.45997626,2.26459,0.00775,5.502089234,1.471481259,1.9466,0.02137,0.755923795,1,0
12.00595985,2.27458,0.01329,5.278319449,1.080155537,1.93737,-0.039,0.557537041,1,0
11.55072329,2.28327,-0.01969,5.05885125,0.696375044,1.9218,-0.07078,0.362355627,1,0
11.09573974,2.28361,-0.09476,4.858859324,0.312696945,1.9013,-0.08524,0.164464811,1,0
30.55491235,8.18337,-0.31851,3.733781113,6.674982305,0.46717,0.57475,14.28812275,1,1
28.91502384,8.15556,-0.56151,3.545436958,6.56962553,0.60883,0.78471,10.79057459,1,1
27.27401081,8.02363,-0.96806,3.399210932,6.431843713,0.79693,0.95989,8.070776245,1,1
25.68545103,7.78552,-1.36001,3.299131083,6.254434451,1.02528,1.06901,6.100220868,1,1
24.15650661,7.46794,-1.6712,3.23469479,6.023807069,1.27071,1.08096,4.740504969,1,1
22.69978195,7.09576,-1.88548,3.199062813,5.73945533,1.49697,1.01957,3.834048331,1,1
21.32135349,6.69022,-2.01001,3.186943551,5.418187914,1.69909,0.9401,3.188876348,1,1
20.0281001,6.27024,-2.05753,3.194152074,5.062868503,1.88864,0.85039,2.68069537,1,0.857142857
18.81941876,5.85407,-2.06397,3.214758068,4.667325656,2.06297,0.72485,2.262430213,1,0.857142857
17.68723794,5.43596,-2.05207,3.25374689,4.231732363,2.19927,0.57077,1.924153179,1,0.714285714
16.63982259,5.01904,-2,3.315339703,3.781991545,2.29962,0.43346,1.644615869,1,0.5
15.67614827,4.61404,-1.89124,3.397488594,3.31654014,2.38351,0.29859,1.391452161,1,0.5
14.79471496,4.23946,-1.72562,3.489764016,2.829237735,2.43822,0.14157,1.160370161,1,0.428571429
13.98233655,3.90674,-1.53356,3.579029203,2.334184778,2.45144,-0.01204,0.952168839,1,0.357142857
13.23133141,3.61461,-1.33204,3.660514249,1.845202469,2.43303,-0.13352,0.758396924,1,0.214285714
12.53613359,3.36598,-1.12931,3.724363661,1.363369026,2.39491,-0.22322,0.569277771,1,0.142857143
11.88331303,3.15782,-0.93843,3.763138188,0.889398257,2.34265,-0.29156,0.379654774,1,0.071428571
11.27032442,2.98663,-0.75606,3.773592451,0.42482063,2.2779,-0.34418,0.186496611,1,0.071428571
32.27304366,6.65873,-2.14493,4.846726577,10.89120237,1.17836,-0.14173,9.242678277,1,1
30.98237943,6.20699,-2.21654,4.991530425,10.64646417,1.08277,-0.42531,9.832618346,1,1
29.78705114,5.74462,-2.19596,5.185208271,10.43839239,0.93103,-0.48774,11.21166062,1,1
28.68568821,5.29864,-2.08439,5.413783199,10.27556763,0.8083,-0.34465,12.71256666,1,1
27.66821265,4.88511,-1.90897,5.663784981,10.13026595,0.75576,-0.11944,13.40407795,1,1
26.72796287,4.50924,-1.67797,5.927376425,9.978633011,0.76215,0.08113,13.0927416,1,0.928571429
25.85900375,4.18378,-1.38601,6.180775221,9.823774622,0.80919,0.22309,12.14025707,1,0.928571429
25.05155354,3.92532,-1.03829,6.382041092,9.653058328,0.8791,0.28796,10.98061464,1,0.928571429
24.28929344,3.74539,-0.6598,6.485117287,9.465425189,0.94503,0.29815,10.01600498,1,0.785714286
23.55267974,3.64785,-0.28446,6.456592168,9.266951101,1.00563,0.28469,9.215070256,1,0.5
22.82652015,3.62409,0.073,6.298552228,9.054020877,1.0596,0.25632,8.544753564,1,0.428571429
22.0945385,3.66468,0.42323,6.029049876,8.826906332,1.10489,0.21683,7.988945807,1,0.285714286
21.35477514,3.77636,0.79118,5.654856831,8.587279994,1.13976,0.16932,7.534287915,1,0.357142857
20.58509191,3.9695,1.15012,5.185814814,8.337567749,1.16321,0.11665,7.167723583,1,0.357142857
19.76939517,4.23957,1.45979,4.663066105,8.080857644,1.17485,0.06139,6.878203723,1,0.357142857
18.89114651,4.56927,1.68819,4.134390507,7.820671297,1.17483,0.00584,6.656853585,1,0.357142857
17.94300833,4.94063,1.81793,3.631724766,7.560785028,1.16374,-0.04799,6.496970997,1,0.357142857
16.91720616,5.3323,1.82989,3.172590844,7.305000258,1.14248,-0.09841,6.393985241,1,0.357142857
15.81429122,5.7181,1.71323,2.765654889,7.056958544,1.11223,-0.14395,6.344873402,1,0.357142857
14.63293095,6.06986,1.45606,2.410752629,6.819850013,1.07429,-0.18339,6.348239314,1,0.428571429
13.37927557,6.34628,1.08891,2.108207575,6.596181081,1.03004,-0.21565,6.40381061,1,0.642857143
12.07790267,6.52046,0.72015,1.852308376,6.385803552,0.98048,-0.23932,6.512936064,1,0.785714286
10.75532894,6.60773,0.4746,1.627688925,6.189622164,0.92441,-0.24443,6.695754226,1,0.857142857
9.429373113,6.6568,0.41807,1.41650239,6.013470091,0.87406,-0.23001,6.879928255,1,0.857142857
8.100054188,6.72092,0.52908,1.205200209,5.843144678,0.83417,-0.22485,7.004740854,1,1
6.751650898,6.8318,0.73038,0.988268231,5.665874224,0.7929,-0.24751,7.145761413,1,1
5.370784194,6.98817,0.9744,0.768553741,5.502007877,0.73935,-0.2775,7.441682393,1,1
3.963274477,7.21416,1.21874,0.549374352,5.357890528,0.68066,-0.30417,7.871610683,1,1
2.496340341,7.49466,1.37324,0.333082534,5.226220387,0.61871,-0.33604,8.446962854,1,1
0.967645793,7.79732,1.4118,0.124099792,5.101858179,0.54471,-0.36787,9.366191513,1,1
31.8759123,9.46534,-0.89399,3.367645779,3.284867136,1.09589,-0.12321,2.997442386,1,0.642857143
29.98405139,9.31242,-1.21569,3.219791567,3.072558042,1.07051,-0.09021,2.870181542,1,0.714285714
28.1224832,9.03195,-1.65461,3.113666838,2.860594326,1.05784,-0.05894,2.704184306,1,0.714285714
26.34632968,8.64199,-2.00066,3.048641537,2.65019939,1.05046,-0.03676,2.522894151,1,0.642857143
24.66416612,8.19452,-2.19162,3.009836588,2.440849126,1.04886,-0.02814,2.32714483,1,0.571428571
23.07831694,7.73044,-2.25816,2.985382066,2.228971137,1.04582,-0.03623,2.131314315,1,0.571428571
21.58515578,7.27462,-2.27115,2.967186709,2.020011383,1.03676,-0.04638,1.948388617,1,0.5
20.17661341,6.82259,-2.29017,2.957324624,1.815786641,1.02808,-0.05518,1.766191971,1,0.428571429
18.85676392,6.36635,-2.33215,2.961942702,1.609022155,1.01701,-0.07251,1.582110456,1,0.428571429
17.62860445,5.89625,-2.38864,2.989799355,1.402825026,0.99368,-0.07825,1.411747269,1,0.428571429
16.49573918,5.41203,-2.44294,3.047976301,1.204279588,0.9661,-0.03908,1.246537199,1,0.357142857
15.45771579,4.91042,-2.47027,3.147941681,1.013197335,0.95071,0.05835,1.06572702,1,0.214285714
14.52050264,4.39795,-2.42094,3.301652506,0.825972749,0.96316,0.20774,0.857565461,1,0.142857143
13.68879207,3.89579,-2.24054,3.513739722,0.642865553,1.02779,0.36621,0.62548337,1,0.071428571
12.96142752,3.44912,-1.92088,3.757894047,0.440302867,1.15261,0.41424,0.382005073,1,0.071428571
12.31515733,3.08796,-1.5238,3.988120745,0.178866325,1.25771,0.29027,0.142215872,1,0.071428571
32.3527983,5.38489,0.28709,6.008070415,5.112546536,0.80608,-0.34335,6.342480319,1,0.857142857
31.26796372,5.47079,0.19528,5.715438487,4.961676227,0.73312,-0.33537,6.767890969,1,0.714285714
30.15123866,5.50513,-0.02486,5.476934906,4.818816878,0.66023,-0.30704,7.29869421,1,0.714285714
29.0518135,5.47581,-0.23862,5.305482385,4.692122253,0.59216,-0.23858,7.923740633,1,0.714285714
27.96489947,5.41054,-0.43216,5.168596752,4.576832504,0.53808,-0.11317,8.505858802,1,0.714285714
26.89338014,5.31087,-0.62961,5.063837024,4.472994946,0.5154,0.08163,8.678686352,1,0.714285714
25.84096561,5.16468,-0.82542,5.003401103,4.369069703,0.54366,0.33032,8.036400882,1,0.642857143
24.82488128,4.9785,-0.99195,4.986417853,4.252129746,0.63162,0.60487,6.732101178,1,0.642857143
23.84837112,4.7595,-1.11765,5.010688333,4.120459735,0.79224,0.85944,5.201024607,1,0.571428571
22.92085602,4.5181,-1.18765,5.07311835,3.938813663,1.01515,1.00183,3.88003119,1,0.642857143
22.04508075,4.27163,-1.21162,5.160812324,3.709045365,1.25799,0.9928,2.948390182,1,0.642857143
21.21554564,4.02421,-1.20968,5.271977765,3.425463976,1.48042,0.83021,2.313846054,1,0.5
20.43447483,3.78038,-1.1897,5.405402323,3.097541501,1.64201,0.56106,1.886432788,1,0.428571429
19.69977734,3.5359,-1.13782,5.571361561,2.747125765,1.72018,0.28389,1.596999015,1,0.357142857
19.01546834,3.30488,-1.03281,5.75375455,2.400187565,1.73882,0.07938,1.380354243,1,0.285714286
18.37827921,3.10212,-0.87742,5.924425623,2.052838734,1.72793,-0.0526,1.188033505,1,0.285714286
17.77766357,2.93976,-0.70061,6.047318003,1.707342012,1.69466,-0.11927,1.007483514,1,0.071428571
17.2043517,2.81814,-0.53511,6.104860547,1.375151587,1.6609,-0.12916,0.827955679,1,0.071428571
16.65077601,2.72886,-0.39785,6.101733327,1.043723063,1.63346,-0.11927,0.638964568,1,0.071428571
16.1099764,2.66331,-0.29232,6.048855146,0.720222605,1.61014,-0.09973,0.447304337,1,0.071428571
15.58104261,2.61309,-0.20127,5.96268885,0.399873353,1.59586,-0.08917,0.250569194,1,0.071428571
15.05845546,2.57542,-0.10265,5.846990184,0.077163292,1.57582,-0.08759,0.048967072,1,0.071428571
32.89564564,7.09938,0.45855,4.633594151,15.33313348,1.56235,-0.05094,9.814147584,1,1
31.45602538,7.22309,0.35631,4.354926406,15.01598101,1.54111,-0.06652,9.743614025,1,1
29.98922115,7.28311,0.14651,4.117639463,14.71282059,1.51941,-0.03205,9.683245858,1,1
28.52729013,7.28574,-0.04129,3.915496591,14.41365689,1.5176,0.02867,9.497665322,1,1
27.07392027,7.25575,-0.17284,3.731374464,14.11167001,1.53461,0.08053,9.195606705,1,1
25.62711154,7.20359,-0.25398,3.557547214,13.80058504,1.5651,0.09365,8.817701768,1,1
24.19280123,7.14017,-0.28616,3.388266839,13.47900252,1.58704,0.0714,8.493171262,1,1
22.77399845,7.07606,-0.27326,3.21845751,13.15751331,1.59859,0.04257,8.230699124,1,1
21.36730427,7.02421,-0.24383,3.041951233,12.83628022,1.60325,0.01792,8.006412111,1,1
19.96804134,6.98098,-0.2263,2.860349312,12.51542639,1.60247,0.00149,7.810084677,1,1
18.57481789,6.93943,-0.22948,2.676706572,12.19492525,1.60189,-0.01153,7.61283562,1,1
17.1885993,6.89269,-0.24314,2.49374327,11.8717871,1.59385,-0.01701,7.448497095,1,1
15.81514986,6.83878,-0.24009,2.312568889,11.55593815,1.58713,0.00082,7.281028114,1,1
14.45551793,6.79254,-0.22142,2.128146162,11.240755,1.59255,0.02201,7.058337261,1,1
13.1000674,6.75164,-0.21231,1.940279309,10.92017205,1.60095,0.03042,6.82105753,1,1
11.75493056,6.71218,-0.21245,1.75128357,10.59829606,1.6092,0.03215,6.586065162,1,1
10.41497308,6.67112,-0.22781,1.561203079,10.27228081,1.61155,0.04155,6.374162026,1,1
9.086358538,6.62756,-0.25437,1.370996044,9.95253754,1.61948,0.07454,6.145514326,1,1
7.761317687,6.57304,-0.29313,1.180780535,9.629710692,1.64236,0.10654,5.863337327,1,1
6.450268001,6.50344,-0.30324,0.991824019,9.299016523,1.67329,0.11401,5.557325104,1,1
5.161175145,6.43903,-0.2657,0.801545442,8.959604938,1.70263,0.09033,5.26221489,1,1
3.880439417,6.39217,-0.22212,0.607061361,8.61372061,1.71936,0.04953,5.009841226,1,1
2.607211381,6.3537,-0.19359,0.410345371,8.271231106,1.72778,0.00845,4.787201557,1,1
1.33841003,6.32596,-0.20873,0.211574216,7.925293212,1.73044,-0.04644,4.579929505,1,1
0.070802134,6.27574,-0.23984,0.011281878,7.578334514,1.71701,-0.11321,4.413681058,1,1
13.79973056,3.79407,-1.0627,3.637183964,5.91494149,0.92728,0.12571,6.37880844,1,0.857142857
13.06195586,3.59751,-1.03832,3.630832398,5.721631007,0.95372,0.09175,5.999277573,1,0.857142857
12.35966251,3.39868,-1.07663,3.636606714,5.529997231,0.96794,0.05736,5.713161178,1,0.857142857
11.69879168,3.18325,-1.15675,3.6751093,5.335077214,0.97565,0.02477,5.46822858,1,0.785714286
11.08469467,2.94612,-1.25395,3.762472223,5.138518136,0.97598,-0.00536,5.264983028,1,0.785714286
10.51875444,2.68638,-1.35551,3.915586937,4.941323915,0.96946,-0.03135,5.096985863,1,0.714285714
10.00641827,2.40192,-1.43983,4.166008139,4.744548383,0.95706,-0.05161,4.957419997,1,0.642857143
9.552772753,2.09719,-1.4769,4.555034476,4.549313345,0.94016,-0.06467,4.83887141,1,0.642857143
9.163873375,1.78774,-1.43982,5.125954207,4.356725383,0.9205,-0.06933,4.732998787,1,0.5
8.838397517,1.49426,-1.32753,5.914899359,4.167734044,0.90015,-0.06469,4.63004393,1,0.285714286
8.570055227,1.23587,-1.16762,6.934430989,3.982986866,0.88138,-0.05022,4.51903477,1,0.142857143
8.3469142,1.0157,-0.99616,8.217893276,3.802613183,0.86656,-0.02581,4.388170678,1,0.071428571
8.162846488,0.83188,-0.83057,9.812528836,3.626077392,0.85802,0.00818,4.226098916,1,0.071428571
8.013901285,0.68042,-0.67208,11.77787438,3.452025988,0.85794,0.0509,4.023621685,1,0.142857143
7.892483042,0.56551,-0.53873,13.95639872,3.278355719,0.86821,0.10102,3.775993963,1,0.071428571
7.788002452,0.47454,-0.45127,16.41168806,3.104540573,0.89188,0.15523,3.480894933,1,0.071428571
7.698618783,0.39376,-0.40005,19.55155116,2.926342054,0.93515,0.18983,3.129275575,1,0.071428571
7.625444896,0.31712,-0.36092,24.04592866,2.731756195,0.98244,0.18099,2.780583237,1,0.071428571
7.568942479,0.24788,-0.32035,30.53470421,2.529982098,1.02099,0.14421,2.477969517,1,0
7.52311328,0.18397,-0.27222,40.89315258,2.318951056,1.04509,0.09744,2.218900818,1,0
7.492097855,0.13021,-0.20186,57.53857504,2.106049132,1.05235,0.07404,2.001282019,1,0
7.470114622,0.1,-0.11147,74.70114622,1.899197335,1.06235,0.0865,1.78773223,1,0
7.453429828,0.1,-0.00543,74.53429828,1.687037091,1.08254,0.10636,1.55840624,1,0
7.440418538,0.1,0.10959,74.40418538,1.468050627,1.10795,0.1168,1.325015232,1,0
7.422811115,0.12259,0.20394,60.54989081,1.245130452,1.13724,0.11033,1.094870434,1,0
7.391306226,0.17437,0.26086,42.38863466,1.012512703,1.16155,0.08082,0.871691019,1,0
7.350611652,0.23562,0.28829,31.19689183,0.778157242,1.17501,0.0448,0.662255846,1,0
7.296663403,0.29736,0.29114,24.53814704,0.542361184,1.18158,0.00806,0.459013511,1,0
7.231020176,0.35903,0.27367,20.14043444,0.304187782,1.17813,-0.02609,0.25819543,1,0
7.15113795,0.41125,0.2434,17.38878529,0.069557352,1.16705,-0.04603,0.059601005,1,0.071428571
30.61975233,7.07833,-0.51668,4.325844136,5.312241013,1.15829,-0.31421,4.586278923,1,0.928571429
29.20244664,6.99575,-0.73659,4.174312496,5.087671497,1.07581,-0.27859,4.729154309,1,0.928571429
27.8037628,6.82793,-1.05705,4.072063246,4.881465324,1.01154,-0.17363,4.825775871,1,0.857142857
26.45202932,6.57164,-1.33175,4.025179303,4.68474704,0.97887,-0.01793,4.785872527,1,0.857142857
25.16908495,6.26637,-1.48195,4.016533487,4.492754539,0.99047,0.16329,4.535982452,1,0.785714286
23.95177328,5.94896,-1.52745,4.026211856,4.291818547,1.05083,0.32419,4.084217759,1,0.785714286
22.79512756,5.63273,-1.50667,4.046905773,4.074175353,1.14759,0.42513,3.550201163,1,0.785714286
21.70207138,5.32986,-1.44001,4.071790138,3.829784119,1.26126,0.43813,3.036474731,1,0.785714286
20.666239,5.04652,-1.35381,4.095146557,3.561928759,1.36097,0.37755,2.617198586,1,0.714285714
19.68512262,4.78417,-1.26545,4.114636943,3.280045517,1.43786,0.27812,2.281199503,1,0.642857143
18.75239071,4.53803,-1.18242,4.132275615,2.981332356,1.48352,0.16648,2.009634084,1,0.642857143
17.86799248,4.3106,-1.10712,4.145128865,2.680377468,1.4995,0.08325,1.78751415,1,0.5
17.02507315,4.09351,-1.03784,4.159040323,2.381720618,1.50483,0.03746,1.582717395,1,0.357142857
16.22537929,3.88531,-0.94502,4.17608358,2.08192848,1.50585,0.01405,1.382560335,1,0.285714286
15.46853681,3.70076,-0.8182,4.179827067,1.78348141,1.50898,-0.00383,1.181911894,1,0.285714286
14.74917772,3.54855,-0.67422,4.156395631,1.480255673,1.50718,-0.0299,0.982135958,1,0.214285714
14.05511661,3.43405,-0.55842,4.092868949,1.180276981,1.4994,-0.05729,0.787166187,1,0.214285714
13.37690773,3.33973,-0.50145,4.005385984,0.880433697,1.48664,-0.08979,0.592230599,1,0.214285714
12.72179566,3.25387,-0.50215,3.909743062,0.583034649,1.46222,-0.11675,0.398732509,1,0.214285714
12.08274513,3.16997,-0.59371,3.811627596,0.292515534,1.43179,-0.12276,0.204300584,1,0.142857143
11.45523132,3.05551,-0.794,3.749040692,0.010340423,1.40247,-0.10298,0.007373008,1,0.142857143
32.04440329,6.46455,-1.03269,4.956942601,9.157293152,1.58596,-0.02736,5.773974849,1,0.928571429
30.77509101,6.29985,-0.70371,4.885051392,8.840444965,1.57529,-0.03489,5.611947619,1,0.928571429
29.52571435,6.19576,-0.45558,4.76547096,8.529188131,1.56931,-0.03373,5.434992532,1,0.928571429
28.29553328,6.13579,-0.28432,4.611555037,8.212618722,1.56207,-0.03858,5.257522853,1,0.928571429
27.07320084,6.11145,-0.21186,4.429914479,7.901796696,1.55039,-0.0319,5.096650969,1,0.928571429
25.84199394,6.07699,-0.22137,4.252433185,7.595580217,1.54704,-0.01991,4.909750373,1,0.928571429
24.63297451,6.03517,-0.23235,4.081570943,7.282891777,1.54386,-0.01863,4.717326556,1,0.857142857
23.43414125,5.99978,-0.2569,3.905833422,6.976142251,1.53822,-0.01037,4.535204491,1,0.785714286
22.24048504,5.96243,-0.34701,3.730104176,6.670372182,1.5397,-0.00427,4.332254454,1,0.785714286
21.0516866,5.90095,-0.52934,3.567508045,6.358602602,1.53803,-0.00773,4.134251348,1,0.857142857
19.87919401,5.7916,-0.7895,3.432418331,6.051890575,1.53317,-0.00021,3.947305632,1,0.857142857
18.7342135,5.62102,-1.11431,3.332885045,5.746391867,1.53374,0.0154,3.746653192,1,0.857142857
17.6259396,5.36947,-1.46903,3.28262186,5.437093854,1.53594,0.03405,3.539912923,1,0.857142857
16.57727325,5.03318,-1.77965,3.293598331,5.132427808,1.54401,0.06347,3.324089746,1,0.928571429
15.6082281,4.6346,-1.98249,3.367761641,4.825204979,1.56619,0.07963,3.080855438,1,0.857142857
14.72679366,4.20963,-2.07156,3.498358208,4.50491114,1.58641,0.06502,2.839689071,1,0.714285714
13.93170954,3.78168,-2.08122,3.68400011,4.185958291,1.59763,0.04453,2.620104963,1,0.571428571
13.21727704,3.35973,-2.0451,3.934029533,3.866147838,1.60599,0.02288,2.407329957,1,0.428571429
12.58577805,2.94672,-1.96533,4.27111434,3.54307644,1.60705,0.00144,2.204708279,1,0.428571429
12.03553992,2.55226,-1.83329,4.715640226,3.224350679,1.60738,-0.01676,2.005966653,1,0.357142857
11.56219345,2.18826,-1.64387,5.283738427,2.90205696,1.60496,-0.04647,1.808180241,1,0.285714286
11.15962755,1.86987,-1.40299,5.968130165,2.577629041,1.58809,-0.07448,1.623100102,1,0.142857143
10.81458063,1.60739,-1.13469,6.728037767,2.263948041,1.56633,-0.07522,1.445383822,1,0.142857143
10.51621957,1.4023,-0.85811,7.499265185,1.952698823,1.54933,-0.05841,1.260350489,1,0.071428571
10.25315553,1.25581,-0.58962,8.164575474,1.644763827,1.5355,-0.02524,1.071158467,1,0.071428571
10.01462162,1.16674,-0.35173,8.583421857,1.342513862,1.53817,0.01011,0.872799406,1,0.071428571
9.783936859,1.11998,-0.15956,8.735813906,1.03176416,1.54805,0.01865,0.666492787,1,0.071428571
9.557458272,1.10135,0.01396,8.67794822,0.719497978,1.55163,0.01558,0.463704606,1,0.071428571
9.332020717,1.10848,0.2174,8.418754256,0.409623109,1.55641,0.01077,0.263184578,1,0.071428571
9.103801933,1.15571,0.49252,7.877237311,0.096032972,1.55901,-0.00194,0.061598689,1,0.071428571
29.20375686,9.9646,0.69969,2.930750543,10.11303603,1.25975,-0.0883,8.027811893,1,1
27.18810336,10.15507,0.55731,2.677293545,9.865821883,1.24752,-0.04988,7.908347668,1,1
25.12674756,10.26551,0.19712,2.447686238,9.6142473,1.24267,-0.02312,7.736766237,1,1
23.05959666,10.26838,-0.21585,2.245689842,9.367696268,1.24115,0.0013,7.54759398,1,0.928571429
21.01118201,10.17992,-0.57625,2.063983019,9.118892132,1.24747,0.01276,7.309908961,1,1
18.98932565,10.0248,-0.8602,1.894234862,8.865807757,1.24854,0.01712,7.100940104,1,1
17.00485735,9.82135,-1.07212,1.731417508,8.619261088,1.25349,0.02842,6.876210491,1,1
15.06048743,9.57607,-1.21185,1.572721109,8.367186852,1.26376,0.02629,6.620866978,1,1
13.17418644,9.31164,-1.26007,1.414808395,8.112673169,1.26848,0.01469,6.395586189,1,1
11.3425981,9.05363,-1.2519,1.252823243,7.860110351,1.27271,-0.00154,6.175884806,1,1
